smiles,PCE
[nH]1cccc1-c1cc2c3ccccc3c3c4[se]ccc4cnc3c2c2nsnc12,5.739475
c1ccc2cc3cc4cc(-c5cccc6=C[SiH2]C=c56)c5=C[SiH2]C=c5c4cc3cc2c1,5.731277
c1ncc(s1)-c1cc2c(o1)c1c3ccccc3ccc1c1=C[SiH2]C=c21,5.721922
c1cc2Cc-3c([s]-c4ccc5ccccc5c-34)-c2c2nsnc12,5.721089
c1ccc([se]1)C1=Cc2c(C1)c1c3nsnc3c3ccc4cocc4c3c1c1cocc21,5.715409
c1sc(-c2sc(-c3ccc(nc3)-c3cccc4nsnc34)c3ccsc23)c2ccCc12,5.711886
c1cnc2c(c1)[se]c1c2ccc2cc(ccc12)-c1cccc2=C[SiH2]C=c12,5.700951
c1cnc2c(ccc3c4cnc(cc4c4cscc4c23)-c2cccc3=C[SiH2]C=c23)c1,5.699649
c1ccc(-c2sc(-c3[SiH2]c(cc3)-c3cccc4cocc34)c3occc23)c2c[SiH2]cc12,5.692682
c1cnc(s1)C1=Cc2c([SiH2]1)c1c3c[nH]cc3c3ccc4nsnc4c3c1c1ccccc21,5.687321
c1ccc(-c2cc3ncc4cc5ccc6=C[SiH2]C=c6c5cc4c3cn2)c2c[nH]cc12,5.682167
c1sc(-c2cc3cnc4c5ccccc5c5cscc5c4c3c3c[nH]cc23)c2nccnc12,5.678049
c1cnc(s1)C1=Cc2ncc3cc4ccc5=C[SiH2]C=c5c4cc3c2[SiH2]1,5.672985
[nH]1c2ccc3c[nH]cc3c2c2c3nsnc3c3cc(-c4ccc[se]4)c4=C[SiH2]C=c4c3c12,5.666606
C1C=Cc2c1c1c(cc(-c3scc4sccc34)c3=C[SiH2]C=c13)c1ccccc21,5.661506
[nH]1c(cc2sc3ccc4=C[SiH2]C=c4c3c12)-c1cccnc1,5.653855
c1sc(-c2ccc3c(c2)c2cscc2c2c4ncccc4c4=C[SiH2]C=c4c32)c2occc12,5.649659
c1ccc([se]1)C1=Cc2c(C1)c1c(ccc3ccccc13)c1nsnc21,5.642174
[nH]1c(ccc1-c1sc(-c2ncncn2)c2sccc12)-c1[SiH2]ccc1,5.638918
[nH]1c(ccc1-c1cccc2c[SiH2]cc12)-c1sc(-c2scc3[SiH2]ccc23)c2cc[se]c12,5.633416
c1ccc(o1)-c1cc2oc3c4occc4[se]c3c2c2nsnc12,5.62927
c1cc2c(o1)c1oc3cc(-c4ccc[se]4)c4=C[SiH2]C=c4c3c1c1ccccc21,5.621535
c1ccc(cn1)-c1cc2c(s1)c1ccc3ccc4=C[SiH2]C=c4c3c1c1ccccc21,5.618129
c1cc2oc3c(c4c[nH]cc4c4cc(-c5cccc6nsnc56)c5cscc5c34)c2cn1,5.609528
C1C=CC=C1C1=Cc2ncc3c4occc4c4=C[SiH2]C=c4c3c2[SiH2]1,5.607871
c1sc(-c2cnc3c(c2)c2cocc2c2c4ncccc4c4nsnc4c32)c2sccc12,5.60152
c1cc2oc3c(ccc4cc(ccc34)-c3cccc4=C[SiH2]C=c34)c2o1,5.59655
[SiH2]1C=Cc2c1c1c3cscc3c3cc([se]c3c1c1cscc21)-c1cncs1,5.594002
c1cc2c3nsnc3c3c(ccc4cc(-c5ccc[se]5)c5nsnc5c34)c2s1,5.586722
[nH]1ccc2[SiH2]c3c([se]c4cc(-c5nccs5)c5=C[SiH2]C=c5c34)-c12,5.579625
[nH]1c(cc2c1c1ncc3ccncc3c1c1=C[SiH2]C=c21)-c1ccco1,5.573565
c1sc(-c2cc3c4cscc4c4c5ccccc5sc4c3c3nsnc23)c2cc[nH]c12,5.565756
c1sc(-c2cnc3cc4cc5ccc6cscc6c5cc4cc3c2)c2cc[se]c12,5.559365
C1C=c2c3C=C[SiH2]c3c3ccc4cc(-c5scc6occc56)c5nsnc5c4c3c2=C1,5.555379
[nH]1c2ccsc2c2c1c1c3nsnc3c(cc1c1=CCC=c21)-c1scc2sccc12,5.551023
c1sc(-c2ccc(s2)-c2ccc(-c3cccc4c[nH]cc34)c3nsnc23)c2cc[se]c12,5.546982
c1sc(C2=Cc3c([SiH2]2)c2cnc4ccc5cscc5c4c2c2cscc32)c2C=C[SiH2]c12,5.541685
c1cnc(s1)-c1sc(-c2sc(-c3cccc4nsnc34)c3[nH]ccc23)c2ccoc12,5.538684
c1sc(-c2sc(-c3Cc(cc3)-c3ncncn3)c3sccc23)c2occc12,5.534487
c1ccc(s1)C1=Cc2c([SiH2]1)c1[se]c3ccc4c[nH]cc4c3c1c1nsnc21,5.530594
c1[SiH2]c(cc1)-c1ncc(s1)-c1sc(-c2cccs2)c2[SiH2]ccc12,5.524418
c1sc(C2=Cc3c([SiH2]2)c2cnc4ccccc4c2c2cscc32)c2ccoc12,5.521857
c1[SiH2]c(cc1)-c1ccc(s1)-c1cnc(s1)-c1cccnc1,5.518655
c1cc2c(s1)c1ncc3cc(-c4ccccn4)c4nsnc4c3c1c1ccccc21,5.514153
[nH]1c(ccc1-c1sc(-c2cccc3nsnc23)c2occc12)-c1scc2cc[SiH2]c12,5.507174
[nH]1cccc1-c1cc2c3cscc3c3c(c4nsnc4c4ccc5cocc5c34)c2s1,5.503625
c1sc(-c2ccc(s2)-c2cnc(s2)-c2ncncn2)c2c1c1ccccc1c1ccccc21,5.496056
c1sc(-c2cc3c4nsnc4c4c(ncc5ccc6=CCC=c6c45)c3[se]2)c2ccsc12,5.491379
c1ccc(o1)-c1ccc(-c2ccc(-c3cccnc3)c3ccccc23)c2nsnc12,5.483667
[SiH2]1C=Cc2cc3c4cocc4c4cc(ncc4c3cc12)-c1scc2nccnc12,5.48303
C1C=CC=C1c1cc2ncc3c4ncccc4c4nsnc4c3c2c2ccccc12,5.474965
[nH]1c2cc(-c3cccc4=C[SiH2]C=c34)c3=C[SiH2]C=c3c2c2oc3cccnc3c12,5.468984
c1ccc(cn1)C1=Cc2c(C1)c1c(ccc3=C[SiH2]C=c13)c1=CCC=c21,5.467055
c1sc(-c2cc3sc4c(sc5ccc6=C[SiH2]C=c6c45)c3o2)c2cc[se]c12,5.460249
c1sc(-c2cc3cc4ccc5ccccc5c4cc3c3=CCC=c23)c2nccnc12,5.454615
c1sc(c2C=CCc12)-c1cc2oc3c(ccc4ccc5=C[SiH2]C=c5c34)c2cn1,5.451415
c1sc(-c2sc(-c3ccc(-c4scc5occc45)c4c[SiH2]cc34)c3occc23)c2ccoc12,5.446026
c1cnc(s1)-c1cc2oc3c4cnccc4[se]c3c2c2=CCC=c12,5.440564
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c4occc4c4cscc4c3c2c2ccccc12,5.432845
c1ccc(s1)-c1sc(-c2ccc(-c3cccc4c[nH]cc34)c3nsnc23)c2cc[se]c12,5.431631
c1cc2ncc3c(ncc4cc(-c5cccc6=CCC=c56)c5=CCC=c5c34)c2[se]1,5.425344
c1sc(-c2cc3ccc4c(oc5ccc6=C[SiH2]C=c6c45)c3s2)c2sccc12,5.420804
c1sc(-c2cc3ccc4cc5ccc6nsnc6c5cc4c3cn2)c2nccnc12,5.41432
c1sc(C2=Cc3ccc4c([se]c5ccc6=CCC=c6c45)c3C2)c2nccnc12,5.413013
c1sc(c2C=CCc12)-c1cc2cnc3ccc4c[nH]cc4c3c2c2=C[SiH2]C=c12,5.405986
c1sc(c2CC=Cc12)-c1cc2ncc3cc4ccc5=C[SiH2]C=c5c4cc3c2c2cscc12,5.397052
c1cc2c3cocc3c3c(sc4cc(-c5ccccc5)c5=C[SiH2]C=c5c34)c2[se]1,5.391675
[nH]1cccc1-c1cc2cnc3c(c4cocc4c4ccc5=C[SiH2]C=c5c34)c2c2=CCC=c12,5.39085
c1ccc(cc1)-c1sc(-c2Cc(cc2)-c2cccc3nsnc23)c2ccoc12,5.384461
C1C=CC=C1c1cc2c(s1)c1ncc3ccccc3c1c1=C[SiH2]C=c21,5.37817
c1ccc(cc1)-c1sc(-c2sc(c3[SiH2]ccc23)-c2ncncn2)c2cc[se]c12,5.376855
c1ccc-2c([SiH2]c3c-2c2c[SiH2]cc2c2ccccc32)c1,5.37024
[nH]1ccc2c1c1sc3cc(oc3c1c1ccccc21)-c1scc2nccnc12,5.367875
c1sc(c2CC=Cc12)-c1cc2cc3c(cc2c2cocc12)c1cnccc1c1=C[SiH2]C=c31,5.362246
C1C=Cc2c1cc(-c1cc3c4cocc4ccc3c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,5.357544
c1ncc(s1)-c1cc2oc3c(c4nsnc4c4ccncc34)c2c2ccccc12,5.351003
[nH]1c2cc([se]c2c2c3nsnc3c3C=C[SiH2]c3c12)-c1scc2C=CCc12,5.345718
c1cnc(s1)-c1ccc([se]1)-c1sc(-c2cccc3c[SiH2]cc23)c2[nH]ccc12,5.345011
c1cc2[SiH2]c3c(cnc4ccc5nsnc5c34)-c2c2nsnc12,5.340739
[nH]1cccc1-c1ccc(cc1)-c1ccc(-c2ccccc2)c2c[SiH2]cc12,5.335922
C1C=Cc2cc3c(cc12)cc(-c1scc2nccnc12)c1=C[SiH2]C=c31,5.330164
[nH]1ccc2oc3c(ncc4cc(ncc34)-c3cccc4nsnc34)c12,5.325499
c1ccc(o1)-c1cc2ncc3cc4ccc5=C[SiH2]C=c5c4cc3c2c2ccccc12,5.320868
c1ccc([se]1)-c1cc2c3c[nH]cc3c3c4cnccc4c4nsnc4c3c2c2=C[SiH2]C=c12,5.314682
[nH]1c2cc(sc2c2c1c1occc1c1=C[SiH2]C=c21)-c1cccc2nsnc12,5.309164
c1sc(-c2cnc3c(c2)oc2c3c3nsnc3c3cccnc23)c2[nH]ccc12,5.306067
[SiH2]1C=c2c(cc3[se]ccc3c2=C1)-c1cc2[SiH2]C=Cc2c2cscc12,5.300138
C1C=Cc2cnc3c(c12)c1nsnc1c1cc(-c2ccco2)c2cscc2c31,5.291286
c1cnc2c3sc4cc(-c5cccnc5)c5cscc5c4c3c3=C[SiH2]C=c3c2c1,5.289991
c1ncc(s1)-c1cc2[se]c3c(c4cscc4c4ccncc34)c2c2=CCC=c12,5.285083
c1cnc(s1)-c1cc2c3c[nH]cc3c3c4c5nsnc5ccc4c4ccccc4c3c2[se]1,5.278703
C1C=CC=C1c1cc2cnc3c4c5cocc5ccc4c4nsnc4c3c2c2ccccc12,5.273825
c1cc2ccc3c4CC(=Cc4c4nsnc4c3c2[se]1)c1cccnc1,5.26992
c1ccc(cn1)-c1ccc(-c2sc(-c3ncncn3)c3cc[se]c23)c2cscc12,5.26535
c1sc(-c2cc3oc4c(oc5ccc6cocc6c45)c3c3ccccc23)c2nccnc12,5.259895
C1C(=Cc2c1c1c(c3ccccc23)c2ccccc2c2=C[SiH2]C=c12)C1=CC=C[SiH2]1,5.253151
c1sc(-c2sc(-c3sc(-c4ccccc4)c4nccnc34)c3[se]ccc23)c2ccCc12,5.247543
c1Cc(cc1)-c1ccc(-c2sc(-c3cccc4c[SiH2]cc34)c3ccCc23)c2cscc12,5.246523
c1sc(-c2cc3c4nsnc4c4c5ccccc5cnc4c3o2)c2C=C[SiH2]c12,5.241283
c1ccc([se]1)-c1cc2c3nsnc3c3c([se]c4ccc5=CCC=c5c34)c2[se]1,5.232347
c1cc2c3c[SiH2]cc3c3-c4ncccc4-[o]c3c2[se]1,5.229526
c1sc(C2=Cc3c(C2)c2cc4cnccc4cc2c2=C[SiH2]C=c32)c2[se]ccc12,5.221623
c1sc(-c2ccc(s2)-c2ccc(o2)-c2cccc3c[SiH2]cc23)c2sccc12,5.218198
c1cc2c(s1)c1sc3cc(ccc3c1c1=C[SiH2]C=c21)-c1ccccc1,5.214863
[SiH2]1C=Cc2c1csc2-c1cc2ccc3c4[SiH2]C=Cc4oc3c2c2nsnc12,5.207959
C1C=Cc2c1c1oc3cc([se]c3c1c1cocc21)-c1cccc2=C[SiH2]C=c12,5.205927
[nH]1c2cc(-c3cccs3)c3cocc3c2c2ccc3ccc4=C[SiH2]C=c4c3c12,5.200588
c1Cc(cc1)-c1sc(-c2cnc(s2)-c2cncs2)c2ccsc12,5.197314
[nH]1c(ccc1-c1ccc(-c2cccc3c[SiH2]cc23)c2cocc12)-c1ccccc1,5.192354
c1cc2c3cscc3c3c(cnc4cc(-c5ccccc5)c5nsnc5c34)c2[se]1,5.187722
[SiH2]1C=Cc2cnc3c4sc(cc4c4nsnc4c3c12)-c1scc2ccsc12,5.182215
c1ccc(-c2cc3cc4ncc5ccc6cocc6c5c4cc3c3nsnc23)c2cocc12,5.177074
c1ccc(-c2ccc(s2)-c2sc(-c3ncncn3)c3ccsc23)c2c[nH]cc12,5.169851
c1cc2cc3oc4cc(ccc4c3cc2s1)-c1cccc2nsnc12,5.166958
c1cc2cc3c(cc2s1)c1CC(=Cc1c1=C[SiH2]C=c31)c1cncs1,5.163221
c1ccc(-c2cnc(s2)-c2ccc(-c3cccc4nsnc34)c3cCcc23)c2c[nH]cc12,5.155488
[SiH2]1C=CC=C1c1cnc2c(c1)oc1ccc3nsnc3c21,5.149173
c1ncc(s1)-c1cc2c3c[nH]cc3c3ccccc3c2c2=C[SiH2]C=c12,5.145499
[nH]1cccc1-c1cc2c3nsnc3c3ccc4cocc4c3c2s1,5.143117
c1sc(-c2ccc3c4oc5ccc6=C[SiH2]C=c6c5c4c4ccccc4c3c2)c2sccc12,5.136555
[nH]1c(ccc1-c1ccc(-c2Cccc2)c2c[SiH2]cc12)-c1scc2[SiH2]ccc12,5.131503
c1cnc(s1)-c1sc(-c2sc(-c3scc4cc[SiH2]c34)c3occc23)c2ccsc12,5.122963
c1sc(-c2cc3c(s2)c2[se]c4ccncc4c2c2=C[SiH2]C=c32)c2cc[nH]c12,5.115451
c1[SiH2]c(cc1)-c1ccc(cn1)-c1[SiH2]c(cc1)-c1ccccc1,5.112701
[nH]1c2cc([se]c2c2cnc3ccc4=C[SiH2]C=c4c3c12)-c1scc2cc[nH]c12,5.10653
c1cc2sc3c4sc(cc4c4=CCC=c4c3c2o1)-c1ncncn1,5.102777
c1cc2c(s1)c1[se]c3cc([se]c3c1c1=C[SiH2]C=c21)-c1cccc2=CCC=c12,5.098214
[nH]1c2cc(ncc2c2cnc3ccc4nsnc4c3c12)-c1nccs1,5.09622
c1cc2c(s1)c1sc3C=C([SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2ccccc12,5.089483
c1ncc(s1)C1=Cc2c(C1)c1c3ccccc3c3ccncc3c1c1=CCC=c21,5.083256
[nH]1c2ccncc2c2c1c1cnc(cc1c1=C[SiH2]C=c21)-c1cccc2c[nH]cc12,5.080962
C1C=c2cccc(-c3cc4cnc5c6[SiH2]C=Cc6ncc5c4[se]3)c2=C1,5.076202
c1ncc(s1)-c1sc(-c2sc(c3[SiH2]ccc23)-c2cccnc2)c2ccoc12,5.071027
c1sc(-c2ccc(nc2)-c2sc(-c3cccc4nsnc34)c3occc23)c2cc[nH]c12,5.066108
c1sc(-c2sc(-c3ccc(-c4ncncn4)c4cCcc34)c3[nH]ccc23)c2ccsc12,5.063344
[nH]1c2cc(sc2c2[se]c3ccc4=C[SiH2]C=c4c3c12)-c1ccc[se]1,5.057893
[SiH2]1C=CC=C1C1=Cc2ccc3c4[SiH2]C=Cc4c4cscc4c3c2[SiH2]1,5.048944
[nH]1cccc1-c1cc2c3cscc3c3c4CC=Cc4c4nsnc4c3c2c2cocc12,5.047259
C1C=CC=C1C1=Cc2c([SiH2]1)c1cnc3C=C[SiH2]c3c1c1cocc21,5.042387
c1ccc(-c2sc(-c3Cc(cc3)-c3cccc4nsnc34)c3ccCc23)c2cscc12,5.033765
c1sc(-c2ccc(cc2)-c2ccc(-c3scc4sccc34)c3c[SiH2]cc23)c2cc[nH]c12,5.024189
[nH]1cccc1-c1cc2[nH]c3c(sc4ccc5=C[SiH2]C=c5c34)c2c2ccccc12,5.022571
c1cc2[se]c-3c(Cc4ccc5ccccc5c-34)c2c2nsnc12,5.016388
c1cc2oc3c4CC(=Cc4c4nsnc4c3c2s1)c1scc2ccsc12,5.012364
c1ccc(o1)-c1[SiH2]c(cc1)-c1sc(-c2scc3[SiH2]ccc23)c2cc[SiH2]c12,5.008992
c1ccc(-c2ccc3c4sc5ccc6=C[SiH2]C=c6c5c4ncc3c2)c2ccccc12,5.004493
c1sc(-c2cc3c(cn2)c2cc4c5nsnc5ccc4cc2c2=CCC=c32)c2[nH]ccc12,4.999065
c1ncc(s1)C1=Cc2c(C1)c1cc3c(ccc4=C[SiH2]C=c34)cc1c1ccccc21,4.99743
c1ccc(o1)-c1ccc(-c2sc(c3Cccc23)-c2scc3cc[nH]c23)c2nsnc12,4.988774
[nH]1ccc2c3nsnc3c3c4cnc(cc4c4cscc4c3c12)-c1scc2CC=Cc12,4.987461
c1cc2ccc3c4[SiH2]C(=Cc4c4=C[SiH2]C=c4c3c2[se]1)c1cccc2c[nH]cc12,4.976025
c1sc(-c2cc3c(c4c[nH]cc24)c2ncc4cccnc4c2c2=C[SiH2]C=c32)c2nccnc12,4.971041
c1ccc2c(c1)oc1c3[SiH2]C(=Cc3c3cocc3c21)c1cccc2cocc12,4.968744
c1cnc2c3-[s]c4ccc5cocc5c4-c3c3c[SiH2]cc3c2c1,4.965216
[nH]1c(cc2c3nsnc3c3c(sc4ccc5nsnc5c34)c12)-c1ccc[se]1,4.954367
C1C=Cc2csc(c12)-c1cc2c(o1)c1c(c3CC=Cc3c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,4.953225
c1sc(-c2cnc3c(c2)sc2c3oc3ccc4=C[SiH2]C=c4c23)c2cc[nH]c12,4.948669
[SiH2]1C=Cc2sc3cc4cc(-c5cccs5)c5nsnc5c4cc3c12,4.93726
c1c-c2[o]-c3c(-c2-[o]1)c1c[SiH2]cc1c1ccc2ccccc2c31,4.936115
[nH]1ccc2c3nsnc3c3c(ccc4cc(-c5scc6cc[se]c56)c5=C[SiH2]C=c5c34)c12,4.925837
c1ccc(s1)-c1cc2cnc3c(oc4ccc5nsnc5c34)c2cn1,4.922975
[nH]1ccc2cnc3c(ccc4cc(-c5cccc6=C[SiH2]C=c56)c5cscc5c34)c12,4.916635
c1ncc(s1)-c1cc2c3cscc3c3cc4ccc5nsnc5c4cc3c2[se]1,4.909711
c1c-c2[SiH2]c3c(c2-[o]1)c1nsnc1c1ccc2c[nH]cc2c31,4.905605
c1cc2ncc3c4oc(cc4ncc3c2cn1)-c1cccc2cocc12,4.900384
c1cc2c3nsnc3c3c(sc4cc(-c5scc6sccc56)c5ccccc5c34)c2o1,4.895007
c1ccc([se]1)-c1sc(-c2sc(c3Cccc23)-c2ncncn2)c2cc[SiH2]c12,4.889344
c1sc(c2Cccc12)-c1ccc(-c2ccc(s2)-c2ncncn2)c2cscc12,4.88341
C1C=Cc2cnc3c(ccc4cc(-c5scc6cc[nH]c56)c5nsnc5c34)c12,4.879686
C1C=Cc2c1c1cc3c4c[nH]cc4c(cc3cc1c1nsnc21)-c1ncncn1,4.875545
c1sc(c2CC=Cc12)-c1cc2oc3c(sc4ccc5=C[SiH2]C=c5c34)c2c2=CCC=c12,4.873463
[nH]1ccc2oc3c(c4cscc4c4cc(-c5scc6cc[se]c56)c5nsnc5c34)c12,4.867634
c1sc(-c2sc(-c3[SiH2]c(cc3)-c3cccc4c[SiH2]cc34)c3ccCc23)c2ccoc12,4.865752
c1sc(-c2cc3c4ccccc4c4cc5ccncc5cc4c3c3cocc23)c2ccoc12,4.861241
[nH]1ccc2[nH]c3c(ncc4cc(-c5ccccc5)c5nsnc5c34)c12,4.857329
c1ccc([se]1)-c1cc2c3cocc3c3c4ncccc4sc3c2c2=CCC=c12,4.854911
[SiH2]1C=CC=C1c1cc2[se]c3c(c4cscc4c4ccc5ccccc5c34)c2[se]1,4.845975
c1ccc([se]1)-c1sc(-c2ccc(-c3cccc4c[nH]cc34)c3nsnc23)c2sccc12,4.841717
c1cc2cnc3c(c4c[SiH2]cc4c4ccc5ccccc5c34)c2c2cscc12,4.837716
c1ccc2c(c1)c1=C[SiH2]C=c1c1c3[se]c(cc3cnc21)-c1cccc2cocc12,4.833705
c1cc2c(s1)c1oc3cc(sc3c1c1=C[SiH2]C=c21)-c1scc2[se]ccc12,4.828548
C1C=Cc2c1c1ccc3cc([se]c3c1c1=C[SiH2]C=c21)-c1scc2cc[se]c12,4.822641
c1ccc(cc1)-c1cc2cc3cc4cnccc4cc3cc2s1,4.809465
c1ccc(-c2cnc3c(ccc4c3ccc3ccc5nsnc5c43)c2)c2nsnc12,4.807784
[nH]1cccc1-c1cc2sc3c(c4cscc4c4ccc5cocc5c34)c2c2=C[SiH2]C=c12,4.799194
[nH]1ccc2c3nsnc3c3c4ncc(cc4c4=CCC=c4c3c12)C1=CC=CC1,4.796615
[nH]1c2ccccc2c2c1c1c3cscc3c(cc1c1=C[SiH2]C=c21)-c1cccc2cscc12,4.790663
[nH]1ccc2c3nsnc3c3c4[se]c(cc4c4ccccc4c3c12)-c1scc2[SiH2]C=Cc12,4.788098
[nH]1ccc2c3nsnc3c3c(ccc4cc(-c5cccs5)c5=C[SiH2]C=c5c34)c12,4.782012
c1cnc(s1)-c1cc2c3cocc3c3c(c4cocc4c4ccc5=CCC=c5c34)c2cn1,4.774408
c1cc2oc3c(c4c[nH]cc4c4cc(-c5ncncn5)c5=C[SiH2]C=c5c34)c2c2=CCC=c12,4.774219
[SiH2]1C=c2c3c4[SiH2]C=Cc4[se]c3c3ccc(cc3c2=C1)-c1cccc2cscc12,4.769522
c1sc(C2=Cc3c([SiH2]2)c2[se]c4ccncc4c2c2ccccc32)c2occc12,4.763009
C1C=c2c3ccc4cscc4c3c3ncc4cc(oc4c3c2=C1)C1=CC=C[SiH2]1,4.761311
c1sc(-c2cc3c([se]2)c2ccc4ccc5cocc5c4c2c2=C[SiH2]C=c32)c2CC=Cc12,4.757416
c1sc(c2Cccc12)-c1sc(-c2sc(c3Cccc23)-c2cncc3nsnc23)c2cc[nH]c12,4.751213
[nH]1c(ccc1-c1sc(-c2ccccc2)c2nccnc12)-c1ccco1,4.745107
c1[SiH2]c(cc1)-c1ccc(s1)-c1ccc(-c2cccnc2)c2cocc12,4.74327
c1cnc(s1)-c1ccc(nc1)-c1sc(-c2cccc3cocc23)c2occc12,4.739961
C1C=Cc2c1cc(C1=Cc3c(C1)ccc1nsnc31)c1cscc21,4.731162
[nH]1c(cc2cnc3c(c4cscc4c4ccc5=C[SiH2]C=c5c34)c12)-c1scc2[se]ccc12,4.727045
[SiH2]1C=Cc2cc3c4c[nH]cc4c4cc(-c5ncncn5)c5cocc5c4c3cc12,4.721791
c1sc(-c2cc3c4ccccc4c4ccc5c[nH]cc5c4c3cn2)c2nccnc12,4.718893
[nH]1cccc1-c1cc2c3nsnc3c3c4[SiH2]C=Cc4c4=CCC=c4c3c2[nH]1,4.711318
[nH]1ccc2c3cocc3c3c4c5ccccc5c(cc4c4=CCC=c4c3c12)-c1ncncn1,4.709846
c1ccc(o1)-c1[SiH2]c(cc1)-c1ccc(cc1)-c1cncs1,4.705722
c1ccc(o1)-c1cc2cc3cnc4ccc5c[nH]cc5c4c3cc2c2nsnc12,4.701394
[nH]1c2C=CCc2c2[SiH2]c3cc(-c4scc5sccc45)c4nsnc4c3-c12,4.692739
[SiH2]1C=c2ccc3cc4ccc5cc(cnc5c4cc3c2=C1)C1=CC=C[SiH2]1,4.687344
c1cnc(s1)-c1ccc2c3sc4ccc5nsnc5c4c3ccc2c1,4.683494
[nH]1cccc1-c1sc(-c2ccc(-c3ccc[nH]3)c3nsnc23)c2cc[se]c12,4.68032
c1ncc(-c2cc3c4c[nH]cc4c4ccc5=CCC=c5c4c3c3=C[SiH2]C=c23)c2nsnc12,4.667741
c1ccc2c(c1)c1c[nH]cc1c1c3CC(=Cc3c3=CCC=c3c21)c1nccc2nsnc12,4.664877
c1cnc(s1)-c1cc2c(c3cocc13)c1c3cocc3c3ccccc3c1c1=CCC=c21,4.659263
c1sc(-c2sc(-c3sc(-c4cccnc4)c4sccc34)c3cc[se]c23)c2cc[SiH2]c12,4.653216
c1cc2c3nsnc3c3cc(ncc3c2[se]1)-c1cccc2nsnc12,4.647803
c1sc(-c2ncc(s2)-c2ccc(nc2)-c2scc3[se]ccc23)c2cc[se]c12,4.642507
[SiH2]1C=CC=C1C1=Cc2c([SiH2]1)c1ccc3ccccc3c1c1ccccc21,4.635448
c1cc2[se]c3c(c4cscc4c4cc(-c5cccc6=C[SiH2]C=c56)c5=CCC=c5c34)c2o1,4.632769
c1sc(-c2ccc([se]2)-c2ncc(s2)-c2cccc3cocc23)c2cc[se]c12,4.629693
c1Cc(cc1)-c1cnc(s1)-c1ccc(-c2scc3[se]ccc23)c2cocc12,4.624073
c1cnc(s1)-c1cc2c(c3cscc13)c1c3ccccc3c3cc[se]c3c1c1=CCC=c21,4.620501
c1cc2ncc3c4ccc(cc4c4=C[SiH2]C=c4c3c2o1)-c1cccc2ccccc12,4.612262
C1C=c2c3ccsc3c3ccc4cc(C5=CC=CC5)c5nsnc5c4c3c2=C1,4.604583
c1ccc(o1)-c1cc2ncc3c4ncccc4c4=CCC=c4c3c2cn1,4.601842
c1[SiH2]c2c(c1)[se]c1c2c2c[nH]cc2c2ccc3nsnc3c12,4.59887
c1ccc([se]1)-c1ccc(-c2sc(-c3cccnc3)c3cc[se]c23)c2cCcc12,4.59445
[nH]1c(cc2c1c1[se]c3ccncc3c1c1=C[SiH2]C=c21)-c1cccc2=CCC=c12,4.587018
C1C=Cc2c1c1ccc3cc(-c4cccs4)c4cscc4c3c1c1=C[SiH2]C=c21,4.586031
[nH]1ccc2c3cocc3c3c(ccc4cc(-c5scc6C=CCc56)c5nsnc5c34)c12,4.581397
C1C=Cc2cnc3c4[SiH2]C(=Cc4ncc3c12)c1scc2occc12,4.578069
c1ccc(o1)-c1cc2c3c[nH]cc3c3c4ncccc4c4ccccc4c3c2c2nsnc12,4.575346
c1cnc2cc([se]c2c1)-c1cc2c3c[nH]cc3ccc2c2=C[SiH2]C=c12,4.572331
c1sc(-c2cc3oc4c(sc5ccc6nsnc6c45)c3c3=CCC=c23)c2[nH]ccc12,4.567269
[nH]1c2C=C([SiH2]c2c2c3nsnc3c3C=C[SiH2]c3c12)c1scc2CC=Cc12,4.561049
c1cc2[se]c3c4[SiH2]C(=Cc4c4cocc4c3c2s1)c1ccc[se]1,4.555902
c1cnc(s1)-c1cc2[se]c3c(ccc4ccc5cocc5c34)c2c2cocc12,4.550273
c1sc(-c2cc3oc4c(c3c3c[nH]cc23)c2=C[SiH2]C=c2c2ccncc42)c2ccoc12,4.545975
c1cnc2cc3cc4cc(-c5cccc6cscc56)c5cscc5c4cc3cc2c1,4.543795
[nH]1ccc2ccc3c4cnc(cc4c4nsnc4c3c12)-c1ccco1,4.539402
c1cnc2c(c1)c1c[nH]cc1c1c3CC(=Cc3c3nsnc3c21)c1cccc2cscc12,4.534546
c1ccc(-c2cc3c4nsnc4c4ccc5ccccc5c4c3[se]2)c2c[nH]cc12,4.533226
c1cc2[se]c3c4cnc(cc4sc3c2c2cscc12)-c1ncncn1,4.522536
[nH]1c2cc(ncc2c2ccc3ccc4nsnc4c3c12)-c1ccccn1,4.519919
c1sc(-c2cc3c([se]2)c2oc4ccc5nsnc5c4c2c2=CCC=c32)c2sccc12,4.517745
c1sc(-c2cnc(s2)-c2sc(-c3ccccn3)c3sccc23)c2Cccc12,4.511839
[nH]1cccc1-c1ccc(-c2sc(-c3ncncn3)c3cc[nH]c23)c2cscc12,4.509711
c1ccc(s1)-c1sc(c2[SiH2]ccc12)-c1sc(-c2cncs2)c2occc12,4.502174
[nH]-1cc-c2c-1c1c3nsnc3c3cc[SiH2]c3c1c1c[nH]cc21,4.498856
[SiH2]1C=Cc2c1c1cc3cnc(cc3cc1c1cscc21)-c1scc2cc[se]c12,4.488243
